order_id,order_date,customer_id,country,category,unit_price,quantity,discount_pct,status
100756,2023-08-08,1273,US,Home,147.63,1,0,cancelled
101155,2023-08-08,561,UK,Electronics,317.33,5,10,completed
101904,2023-08-08,1013,US,Electronics,831.76,4,10,completed
104575,2023-08-08,1073,US,Clothing,21.68,1,0,completed
102851,2023-08-08,956,DE,Toys,63.65,4,15,completed
104170,2023-08-08,486,ES,Electronics,148.94,3,5,completed
100443,2023-08-09,172,DE,Home,249.47,1,20,completed
105266,2023-08-09,1351,UK,Electronics,842.81,5,0,completed
103784,2023-08-09,843,UK,Electronics,526.17,5,5,completed
100918,2023-08-09,397,US,Home,132.27,3,0,cancelled
104858,2023-08-09,822,UK,Home,46.87,4,0,completed
103463,2023-08-09,346,UK,Clothing,69.44,4,20,completed
104140,2023-08-09,675,US,Electronics,319.9,1,5,completed
103705,2023-08-09,947,FR,Home,156.75,3,40,completed
102649,2023-08-09,369,DE,Electronics,477.56,5,20,completed
105087,2023-08-09,540,US,Books,34.82,5,15,completed
100594,2023-08-10,623,ES,Toys,53.59,3,40,refunded
105396,2023-08-10,526,US,Home,41.11,2,0,completed
105288,2023-08-10,464,UK,Home,216.11,4,0,completed
100444,2023-08-10,747,DE,Home,204.8,5,30,completed
100296,2023-08-10,458,US,Home,98.55,4,0,completed
101320,2023-08-10,943,TR,Books,15.11,4,5,completed
102161,2023-08-10,1491,ES,Clothing,35.36,3,0,refunded
104821,2023-08-11,1214,TR,Electronics,687.64,1,10,completed
103491,2023-08-11,284,US,Clothing,32.06,1,0,completed
102866,2023-08-11,1038,US,Electronics,725.23,5,10,completed
104366,2023-08-11,44,TR,Home,201.68,5,15,completed
100587,2023-08-11,1466,UK,Clothing,96.45,3,5,completed
103594,2023-08-11,1253,DE,Books,32.09,3,0,completed
103718,2023-08-11,1422,US,Toys,20.25,5,30,completed
100334,2023-08-11,708,UK,Clothing,67.6,1,20,completed
104974,2023-08-11,1182,US,Toys,82.56,3,0,completed
105341,2023-08-11,591,NL,Books,18.45,4,20,completed
104333,2023-08-11,172,TR,Electronics,502.44,4,10,completed
105481,2023-08-11,611,ES,Electronics,123.32,1,0,completed
100963,2023-08-12,560,TR,Electronics,481.15,3,15,completed
102800,2023-08-12,601,FR,Clothing,81.56,1,15,completed
100519,2023-08-12,1361,US,Clothing,15.66,3,0,completed
103039,2023-08-12,1195,US,Clothing,111.66,4,0,completed
104257,2023-08-12,1361,US,Clothing,25.37,5,0,completed
103987,2023-08-12,490,UK,Books,27.34,1,5,completed
105616,2023-08-12,942,US,Home,121.59,4,20,completed
105085,2023-08-12,912,US,Toys,29.61,2,0,completed
103633,2023-08-12,1439,TR,Electronics,748.46,1,0,completed
104940,2023-08-13,996,TR,Clothing,84.83,4,10,completed
102701,2023-08-13,810,US,Electronics,273.9,2,0,completed
101173,2023-08-13,360,TR,Toys,75.42,2,0,completed
104150,2023-08-13,165,US,Home,194.57,5,0,completed
100838,2023-08-13,909,NL,Electronics,534.63,3,0,completed
100634,2023-08-13,732,FR,Toys,27.87,2,0,completed
105447,2023-08-14,393,DE,Electronics,422.17,3,0,completed
101147,2023-08-14,641,ES,Books,9.34,3,0,completed
101618,2023-08-14,394,US,Electronics,522.41,2,20,completed
103564,2023-08-14,1461,US,Home,168.91,3,20,completed
100093,2023-08-14,1171,US,Home,122.05,3,20,completed
100165,2023-08-14,496,DE,Electronics,733.59,5,20,completed
100775,2023-08-14,221,US,Clothing,34.53,2,15,completed
104706,2023-08-14,1076,UK,Home,160.16,1,20,refunded
103067,2023-08-14,403,UK,Home,190.67,5,10,completed
102567,2023-08-14,82,TR,Clothing,17.94,2,5,completed
100595,2023-08-14,658,DE,Toys,50.59,1,0,completed
103217,2023-08-15,178,UK,Clothing,16.06,5,0,completed
102123,2023-08-16,851,US,Electronics,482.57,3,15,completed
100291,2023-08-16,1240,FR,Clothing,54.56,2,0,completed
105490,2023-08-16,1414,UK,Home,25.32,4,0,completed
101577,2023-08-16,1083,DE,Electronics,887.4,4,15,completed
105804,2023-08-16,300,UK,Clothing,81.89,2,0,completed
100836,2023-08-16,1338,US,Home,38.23,1,20,completed
104480,2023-08-16,131,US,Books,16.0,2,20,completed
103805,2023-08-16,1367,NL,Electronics,707.55,5,40,cancelled
105574,2023-08-17,1251,US,Home,129.95,5,0,completed
105469,2023-08-17,588,US,Home,179.38,4,20,completed
103589,2023-08-17,338,UK,Books,18.82,4,10,completed
104527,2023-08-17,631,ES,Clothing,84.56,5,0,completed
105685,2023-08-17,105,US,Home,72.82,4,0,completed
102941,2023-08-17,661,TR,Clothing,109.22,4,15,completed
102256,2023-08-17,1485,US,Toys,31.03,2,0,completed
102586,2023-08-17,449,DE,Toys,23.02,2,20,completed
102220,2023-08-17,204,DE,Toys,43.85,3,5,completed
103623,2023-08-17,35,US,Clothing,26.24,4,20,completed
103804,2023-08-17,1462,ES,Electronics,454.22,5,0,completed
103626,2023-08-17,1174,UK,Books,12.07,3,20,completed
103635,2023-08-17,222,US,Electronics,813.95,3,20,completed
103396,2023-08-17,1324,UK,Clothing,22.97,2,0,refunded
105820,2023-08-18,56,TR,Electronics,642.04,2,5,completed
100917,2023-08-18,820,US,Electronics,823.49,1,0,completed
100465,2023-08-18,1229,US,Books,23.96,4,20,completed
102389,2023-08-18,1016,US,Electronics,175.61,2,0,completed
101058,2023-08-18,784,TR,Home,138.21,4,5,completed
103129,2023-08-19,724,US,Electronics,657.08,5,20,completed
105623,2023-08-19,780,US,Home,151.82,5,40,completed
104850,2023-08-19,17,ES,Clothing,104.09,3,20,completed
102487,2023-08-19,480,US,Electronics,346.23,5,5,completed
103173,2023-08-19,1022,FR,Clothing,104.21,1,20,completed
105632,2023-08-19,504,US,Clothing,20.25,4,5,completed
101418,2023-08-19,638,UK,Clothing,21.01,3,40,refunded
103839,2023-08-19,1049,TR,Electronics,174.75,4,15,cancelled
103573,2023-08-20,874,DE,Clothing,40.18,5,20,completed
103707,2023-08-20,33,US,Home,205.01,3,10,cancelled
100309,2023-08-20,215,ES,Home,36.34,4,0,completed
100261,2023-08-20,858,UK,Home,216.84,1,0,completed
103754,2023-08-20,24,TR,Electronics,899.24,4,10,completed
103291,2023-08-20,772,UK,Toys,79.73,3,30,completed
104155,2023-08-21,827,NL,Home,117.81,2,15,completed
103292,2023-08-21,1205,FR,Clothing,69.67,3,30,completed
103727,2023-08-21,187,TR,Electronics,752.48,2,5,completed
101689,2023-08-21,510,DE,Electronics,783.32,2,0,completed
100983,2023-08-21,883,US,Electronics,263.73,5,15,refunded
101842,2023-08-21,925,DE,Home,202.05,3,10,completed
100227,2023-08-21,1392,DE,Home,164.44,4,10,completed
100412,2023-08-21,1413,ES,Home,30.96,1,5,completed
103013,2023-08-21,1007,US,Electronics,397.98,5,0,completed
105012,2023-08-21,1251,US,Electronics,768.16,5,10,refunded
104097,2023-08-21,946,NL,Toys,84.55,1,0,completed
105170,2023-08-22,637,US,Clothing,50.87,4,5,completed
103714,2023-08-22,192,FR,Clothing,57.64,1,5,completed
101090,2023-08-22,760,UK,Clothing,93.82,4,30,completed
101789,2023-08-22,924,DE,Toys,16.71,2,15,completed
101244,2023-08-22,1117,US,Clothing,65.04,1,0,completed
104027,2023-08-22,1249,ES,Clothing,36.01,1,15,completed
101241,2023-08-22,749,US,Electronics,650.99,3,0,completed
102308,2023-08-22,1283,TR,Electronics,188.17,3,5,completed
102321,2023-08-22,624,DE,Books,30.61,2,15,completed
104082,2023-08-23,921,UK,Clothing,75.39,4,0,completed
104954,2023-08-23,240,DE,Clothing,49.39,4,0,completed
105855,2023-08-23,701,DE,Electronics,154.46,1,5,completed
102373,2023-08-23,760,DE,Electronics,387.9,5,0,completed
102668,2023-08-23,627,DE,Clothing,112.31,3,0,completed
101519,2023-08-23,1267,ES,Clothing,25.91,2,15,cancelled
100441,2023-08-23,710,TR,Electronics,132.86,1,0,completed
103772,2023-08-23,445,ES,Electronics,277.34,5,5,completed
102396,2023-08-23,399,US,Books,34.67,5,5,completed
104343,2023-08-23,1170,TR,Home,128.51,3,5,completed
103515,2023-08-23,108,UK,Electronics,599.35,3,20,completed
102309,2023-08-23,1402,US,Clothing,40.11,4,10,completed
104143,2023-08-24,197,TR,Home,80.74,5,0,completed
105591,2023-08-24,1489,ES,Home,82.39,2,10,completed
102108,2023-08-24,88,FR,Home,153.99,3,10,completed
100102,2023-08-24,76,FR,Clothing,43.68,4,10,completed
105435,2023-08-24,539,US,Books,20.61,5,40,completed
100633,2023-08-25,415,UK,Clothing,52.54,2,10,completed
105482,2023-08-25,156,US,Home,133.86,2,30,completed
104823,2023-08-25,690,US,Home,217.06,1,15,completed
100186,2023-08-25,972,DE,Electronics,761.33,4,15,completed
104227,2023-08-25,827,DE,Home,201.66,4,30,completed
103151,2023-08-25,593,US,Electronics,883.24,2,5,completed
103876,2023-08-25,106,US,Toys,42.02,4,0,completed
102068,2023-08-26,329,DE,Home,133.59,5,5,completed
101788,2023-08-26,635,US,Electronics,890.41,5,5,refunded
102005,2023-08-26,1197,US,Electronics,331.24,2,10,completed
100017,2023-08-26,730,DE,Books,11.06,2,10,completed
102438,2023-08-26,305,US,Clothing,78.45,5,10,completed
103299,2023-08-26,1164,UK,Clothing,73.31,3,15,completed
101898,2023-08-27,332,US,Electronics,759.15,4,0,completed
103541,2023-08-27,1422,DE,Electronics,255.59,4,30,completed
103208,2023-08-27,1267,ES,Clothing,89.55,1,10,cancelled
101630,2023-08-27,1442,DE,Electronics,682.18,3,15,completed
100257,2023-08-27,1418,US,Electronics,160.34,4,0,completed
103433,2023-08-27,701,US,Electronics,173.1,4,10,completed
100350,2023-08-27,179,FR,Electronics,584.77,4,0,completed
102214,2023-08-27,735,UK,Clothing,85.78,5,10,completed
101571,2023-08-27,943,UK,Clothing,110.95,5,0,completed
105903,2023-09-01,747,US,Toys,39.69,3,0,completed
104805,2023-09-01,817,ES,Clothing,25.46,2,5,completed
102327,2023-09-01,281,DE,Clothing,100.25,1,20,refunded
102948,2023-09-01,359,FR,Electronics,585.86,5,5,completed
100842,2023-09-01,898,US,Books,20.28,2,5,cancelled
101818,2023-09-02,131,US,Clothing,18.96,2,0,completed
102655,2023-09-02,820,UK,Electronics,412.84,5,15,completed
101511,2023-09-02,439,UK,Clothing,39.99,4,5,completed
103952,2023-09-02,64,UK,Electronics,678.7,3,0,completed
101996,2023-09-02,1051,DE,Home,181.48,1,5,completed
101953,2023-09-02,1096,DE,Home,165.59,4,5,completed
101225,2023-09-02,337,US,Clothing,91.79,2,20,completed
103563,2023-09-02,1484,US,Electronics,506.73,3,0,completed
104502,2023-09-02,486,US,Home,119.63,3,10,completed
103058,2023-09-03,676,TR,Electronics,832.31,1,15,completed
105145,2023-09-03,124,DE,Home,222.93,1,10,completed
104389,2023-09-03,118,US,Electronics,896.76,1,0,completed
103337,2023-09-03,93,UK,Home,208.82,2,0,completed
104866,2023-09-03,917,ES,Clothing,25.13,3,0,completed
101999,2023-09-03,1434,UK,Home,155.07,4,5,completed
100096,2023-09-03,885,NL,Electronics,563.99,2,20,refunded
102199,2023-09-03,77,UK,Toys,37.3,5,30,cancelled
104293,2023-09-03,145,FR,Clothing,97.66,4,5,completed
105449,2023-09-03,1316,DE,Home,188.9,2,15,cancelled
101465,2023-09-03,71,FR,Clothing,47.31,3,0,completed
102770,2023-09-04,429,ES,Electronics,669.45,1,5,completed
103764,2023-09-04,290,ES,Home,25.6,5,0,completed
104870,2023-09-04,754,FR,Books,12.33,5,10,completed
104436,2023-09-04,803,US,Clothing,32.59,4,30,refunded
101584,2023-09-04,141,DE,Home,65.9,3,10,completed
104897,2023-09-04,412,UK,Clothing,77.52,1,20,completed
101270,2023-09-04,162,TR,Home,146.32,1,30,completed
101085,2023-09-04,370,US,Books,40.02,3,0,completed
100817,2023-09-04,1338,DE,Clothing,93.0,2,0,completed
103042,2023-09-04,1385,ES,Books,26.75,3,0,completed
104039,2023-09-04,357,UK,Home,174.4,4,0,completed
103694,2023-09-04,1307,ES,Books,19.37,3,5,completed
105253,2023-09-05,479,UK,Electronics,128.09,3,20,refunded
104647,2023-09-05,601,US,Electronics,327.57,1,5,completed
102877,2023-09-05,1171,DE,Clothing,44.05,4,5,completed
100501,2023-09-05,1394,DE,Electronics,254.45,1,0,completed
100315,2023-09-05,1368,NL,Home,165.89,2,0,completed
105986,2023-09-05,407,US,Home,126.37,3,10,completed
105673,2023-09-05,742,DE,Toys,12.37,3,15,completed
105698,2023-09-05,930,US,Electronics,379.95,3,10,completed
101620,2023-09-05,733,US,Books,36.42,5,15,completed
103288,2023-09-05,575,US,Clothing,91.0,3,15,completed
102914,2023-09-06,472,US,Books,25.65,5,10,completed
104356,2023-09-06,915,ES,Electronics,413.46,3,0,completed
101133,2023-09-06,1013,US,Home,159.14,4,5,completed
103507,2023-09-06,685,US,Clothing,31.46,4,10,refunded
105746,2023-09-06,465,FR,Home,231.36,3,20,completed
103891,2023-09-06,732,US,Electronics,163.79,3,20,completed
105422,2023-09-06,188,US,Toys,27.59,1,5,completed
102883,2023-09-06,62,ES,Home,83.53,2,10,completed
105434,2023-09-06,193,US,Clothing,75.32,5,5,completed
102155,2023-09-07,1229,US,Electronics,631.23,5,5,completed
104508,2023-09-07,1483,DE,Home,34.56,5,5,completed
105664,2023-09-07,1275,UK,Toys,77.38,3,20,completed
103040,2023-09-07,472,TR,Clothing,31.72,5,15,cancelled
105777,2023-09-07,464,FR,Toys,19.31,2,0,completed
101164,2023-09-07,1330,US,Electronics,854.16,3,5,completed
102025,2023-09-07,852,US,Home,189.01,4,10,completed
102085,2023-09-08,615,US,Home,165.04,1,20,completed
100088,2023-09-08,658,FR,Books,37.0,4,5,completed
101567,2023-09-08,484,DE,Books,32.57,1,10,cancelled
102448,2023-09-08,476,ES,Electronics,308.06,5,5,refunded
105954,2023-09-08,823,US,Books,19.49,2,5,completed
104032,2023-09-08,766,FR,Clothing,108.05,4,20,completed
101890,2023-09-08,737,US,Electronics,743.18,3,10,completed
101612,2023-09-08,364,ES,Books,20.95,1,15,completed
103181,2023-09-08,678,FR,Electronics,152.69,3,0,refunded
102661,2023-09-08,10,FR,Books,25.47,2,0,completed
104928,2023-09-08,913,US,Clothing,66.19,2,0,completed
100074,2023-09-09,1054,DE,Electronics,336.86,1,10,completed
102403,2023-09-09,1122,TR,Electronics,396.19,3,0,completed
100152,2023-09-09,2,FR,Clothing,21.94,2,0,completed
102381,2023-09-09,916,DE,Home,61.12,5,15,refunded
105467,2023-09-09,1480,US,Books,8.8,5,5,completed
100374,2023-09-09,983,US,Clothing,64.65,5,0,completed
105577,2023-09-09,631,UK,Clothing,52.07,3,0,completed
103186,2023-09-09,1482,US,Clothing,86.18,1,0,refunded
100692,2023-09-09,1442,DE,Home,25.24,1,10,completed
105981,2023-09-10,464,FR,Home,43.56,1,10,completed
104163,2023-09-10,1481,TR,Electronics,605.02,5,40,completed
105561,2023-09-10,406,US,Clothing,103.93,2,10,completed
101053,2023-09-10,1446,US,Books,16.66,3,10,refunded
102360,2023-09-10,525,US,Home,157.07,4,15,completed
104205,2023-09-11,662,DE,Books,11.2,1,20,completed
101015,2023-09-11,1416,FR,Clothing,35.51,5,5,completed
104724,2023-09-11,1382,FR,Clothing,112.1,2,5,completed
105017,2023-09-11,1282,UK,Electronics,618.92,3,5,completed
104596,2023-09-11,1168,US,Home,130.37,2,0,completed
105819,2023-09-11,1331,DE,Home,153.87,4,5,completed
105919,2023-09-11,95,ES,Electronics,383.2,3,5,completed
100914,2023-09-11,1304,US,Home,63.82,5,40,completed
100332,2023-09-11,1261,US,Electronics,296.1,2,5,completed
103422,2023-09-12,347,NL,Toys,67.27,4,20,completed
105727,2023-09-12,1197,US,Home,241.16,3,30,completed
105782,2023-09-12,607,US,Books,27.19,2,0,completed
105624,2023-09-12,1246,US,Clothing,33.62,5,10,refunded
101167,2023-09-12,81,US,Clothing,47.76,1,0,completed
105694,2023-09-12,15,FR,Clothing,15.82,4,5,completed
105336,2023-09-12,987,UK,Clothing,67.03,1,15,cancelled
101446,2023-09-12,484,US,Books,44.75,4,30,completed
100601,2023-09-12,762,US,Clothing,86.5,5,30,completed
104380,2023-09-12,727,FR,Toys,18.3,3,30,completed
103114,2023-09-12,987,US,Home,151.86,5,0,completed
105548,2023-09-12,1489,DE,Clothing,115.27,4,0,completed
102099,2023-09-12,836,UK,Clothing,75.09,3,5,completed
105788,2023-09-12,1447,TR,Home,233.11,2,5,completed
103695,2023-09-12,138,ES,Toys,31.15,5,30,completed
100110,2023-09-12,295,US,Toys,47.41,1,5,completed
101544,2023-09-13,1407,ES,Electronics,454.13,3,0,completed
102863,2023-09-13,448,UK,Clothing,56.62,4,5,completed
104921,2023-09-13,327,UK,Home,72.7,5,10,refunded
101337,2023-09-13,1146,FR,Books,39.34,1,5,completed
103303,2023-09-13,581,NL,Clothing,51.56,5,10,completed
100537,2023-09-13,708,UK,Clothing,87.25,5,15,completed
100161,2023-09-13,832,UK,Home,173.22,2,5,completed
103365,2023-09-13,173,US,Home,215.23,3,10,completed
100590,2023-09-13,106,US,Electronics,597.71,4,5,completed
101969,2023-09-14,415,US,Home,84.7,3,0,completed
102612,2023-09-14,800,FR,Clothing,16.58,1,10,cancelled
103808,2023-09-14,410,ES,Clothing,102.21,4,0,completed
103672,2023-09-14,888,US,Toys,38.15,4,30,completed
105010,2023-09-14,426,FR,Electronics,331.57,3,0,completed
105177,2023-09-14,1352,TR,Clothing,37.06,1,20,completed
104874,2023-09-14,1338,US,Books,31.46,1,15,completed
104718,2023-09-15,1241,FR,Toys,78.42,2,20,completed
103742,2023-09-15,20,US,Toys,29.97,1,0,completed
104671,2023-09-15,366,US,Home,151.09,4,20,completed
102304,2023-09-15,294,US,Books,30.61,2,30,cancelled
100632,2023-09-15,253,US,Clothing,20.83,3,0,completed
100177,2023-09-15,1057,UK,Toys,87.74,3,10,completed
105006,2023-09-15,766,UK,Home,104.05,4,20,completed
103857,2023-09-15,54,FR,Home,184.91,1,10,completed
105515,2023-09-15,385,FR,Home,46.08,3,0,completed
102475,2023-09-15,104,FR,Clothing,86.69,4,15,cancelled
103417,2023-09-16,1069,NL,Clothing,21.1,2,15,completed
100061,2023-09-16,978,DE,Clothing,83.03,3,5,completed
103430,2023-09-16,139,US,Electronics,898.95,2,30,completed
100044,2023-09-16,1146,DE,Home,142.59,4,20,completed
103572,2023-09-16,1354,UK,Home,133.53,5,5,completed
104716,2023-09-16,875,TR,Books,34.27,4,5,completed
105680,2023-09-16,343,FR,Clothing,90.03,1,0,completed
105402,2023-09-16,352,UK,Clothing,103.09,1,30,completed
103226,2023-09-16,924,US,Electronics,155.78,4,20,completed
100150,2023-09-16,40,UK,Books,34.29,3,0,completed
100512,2023-09-16,443,US,Clothing,110.05,3,10,completed
103595,2023-09-17,345,US,Clothing,103.62,3,0,cancelled
102184,2023-09-17,1115,DE,Home,172.46,4,10,completed
104042,2023-09-17,766,ES,Books,8.56,5,0,completed
102940,2023-09-17,1469,UK,Electronics,524.97,3,5,completed
101691,2023-09-17,305,UK,Books,10.76,2,30,completed
103044,2023-09-17,1422,US,Toys,21.32,2,10,completed
105090,2023-09-17,823,FR,Home,107.08,2,15,completed
105675,2023-09-17,536,UK,Home,200.76,4,5,completed
104017,2023-09-17,663,DE,Clothing,59.38,5,10,refunded
103152,2023-09-17,792,US,Electronics,246.35,1,5,completed
102295,2023-09-17,219,DE,Electronics,583.27,3,5,completed
103416,2023-09-18,801,UK,Home,155.85,2,30,completed
105701,2023-09-18,332,US,Clothing,69.74,5,10,completed
105898,2023-09-18,1348,US,Books,44.7,4,0,completed
105062,2023-09-18,371,DE,Books,33.39,5,15,completed
105069,2023-09-18,620,FR,Electronics,137.96,3,20,completed
100628,2023-09-18,888,NL,Home,97.47,4,0,refunded
101431,2023-09-19,551,US,Books,43.53,4,0,completed
105316,2023-09-19,1393,US,Clothing,110.15,5,0,cancelled
104979,2023-09-19,220,US,Toys,89.01,4,0,completed
101783,2023-09-19,946,TR,Books,39.25,2,10,completed
100770,2023-09-19,1337,UK,Home,153.37,2,10,completed
105774,2023-09-19,898,FR,Home,50.98,3,15,completed
105905,2023-09-19,1009,DE,Home,68.53,4,10,completed
102847,2023-09-19,281,US,Electronics,645.58,1,0,completed
100453,2023-09-19,964,ES,Toys,63.8,5,0,completed
103028,2023-09-19,131,UK,Home,120.54,5,15,refunded
102513,2023-09-19,1029,UK,Home,179.66,4,0,completed
105891,2023-09-20,1394,ES,Toys,68.22,4,10,completed
105579,2023-09-20,395,UK,Clothing,52.82,1,10,completed
100849,2023-09-20,1159,US,Clothing,73.33,3,0,completed
101741,2023-09-20,873,UK,Books,28.48,1,5,completed
100613,2023-09-20,1024,UK,Books,12.5,2,0,completed
105721,2023-09-20,40,TR,Home,36.16,3,10,completed
103778,2023-09-20,601,DE,Home,162.18,2,5,completed
104995,2023-09-20,368,US,Home,140.73,3,0,completed
102538,2023-09-20,1367,US,Electronics,310.67,4,0,cancelled
102158,2023-09-20,1168,UK,Electronics,340.21,1,15,refunded
105826,2023-09-20,1404,DE,Clothing,101.53,3,20,completed
102691,2023-09-21,962,US,Toys,29.96,1,5,completed
101413,2023-09-21,17,DE,Electronics,802.84,3,0,completed
100841,2023-09-21,1281,ES,Books,28.08,4,20,cancelled
103000,2023-09-21,452,TR,Electronics,256.37,3,5,completed
105636,2023-09-21,1246,US,Electronics,808.47,1,15,completed
101995,2023-09-21,523,US,Clothing,117.39,4,20,completed
105695,2023-09-21,390,NL,Home,164.34,3,20,completed
103465,2023-09-22,1202,UK,Electronics,213.73,5,10,completed
102704,2023-09-22,186,DE,Home,61.47,2,15,completed
104013,2023-09-22,939,NL,Electronics,567.12,3,0,completed
100968,2023-09-22,432,US,Clothing,82.68,1,20,completed
105631,2023-09-22,616,UK,Home,128.33,5,20,completed
105370,2023-09-23,1414,DE,Electronics,727.92,5,0,completed
104731,2023-09-23,675,NL,Books,28.4,2,10,completed
102856,2023-09-23,660,UK,Home,130.04,1,5,completed
104640,2023-09-23,1051,NL,Home,187.92,4,30,refunded
104790,2023-09-23,601,US,Electronics,367.35,5,0,completed
102999,2023-09-23,534,UK,Toys,21.58,3,15,completed
101001,2023-09-23,1015,US,Toys,67.58,1,5,refunded
101445,2023-09-23,230,FR,Home,67.63,3,5,completed
101295,2023-09-23,116,UK,Electronics,650.12,3,0,completed
101595,2023-09-23,687,US,Home,186.88,5,0,completed
101924,2023-09-24,1234,US,Electronics,842.64,1,0,completed
101859,2023-09-24,1384,TR,Home,182.13,2,10,cancelled
101288,2023-09-24,1055,UK,Clothing,27.92,2,0,refunded
102779,2023-09-24,994,US,Clothing,47.87,1,0,completed
102290,2023-09-24,531,DE,Books,24.1,2,10,completed
103025,2023-09-25,38,TR,Home,39.68,3,30,completed
102978,2023-09-25,559,UK,Clothing,61.25,5,0,completed
105314,2023-09-25,403,US,Toys,26.69,2,0,completed
103439,2023-09-25,597,TR,Home,55.32,2,10,completed
101992,2023-09-25,607,FR,Clothing,31.03,4,10,completed
100867,2023-09-25,1062,DE,Electronics,331.24,2,10,completed
100072,2023-09-25,748,UK,Books,20.6,3,10,completed
105850,2023-09-25,1382,UK,Electronics,576.32,1,40,completed
101578,2023-09-26,423,FR,Clothing,43.74,5,15,completed
104280,2023-09-26,1195,UK,Home,207.59,3,0,completed
103603,2023-09-26,720,TR,Clothing,112.44,3,0,completed
105737,2023-09-26,547,ES,Books,17.5,5,15,completed
104132,2023-09-26,200,DE,Electronics,857.04,3,20,completed
102721,2023-09-27,621,US,Toys,37.49,3,0,completed
100894,2023-09-27,1283,US,Books,35.54,2,30,cancelled
104743,2023-09-27,277,DE,Electronics,348.41,2,30,completed
104546,2023-09-27,1124,DE,Home,213.39,5,0,completed
100029,2023-09-27,701,US,Toys,74.35,3,15,refunded
104451,2023-10-01,550,US,Electronics,618.74,3,15,completed
105969,2023-10-01,1205,DE,Electronics,281.23,5,40,completed
104569,2023-10-01,139,NL,Home,52.36,2,10,completed
100145,2023-10-01,221,DE,Books,14.22,1,20,completed
100663,2023-10-01,276,US,Toys,33.56,5,0,completed
102078,2023-10-01,167,US,Electronics,542.62,2,0,refunded
105236,2023-10-01,650,NL,Home,47.98,4,0,completed
100991,2023-10-01,105,US,Home,150.39,4,0,completed
101520,2023-10-01,106,ES,Electronics,681.02,2,0,completed
102824,2023-10-01,27,FR,Home,68.05,4,30,completed
103586,2023-10-01,169,FR,Clothing,48.68,4,0,completed
100569,2023-10-01,1154,FR,Electronics,701.96,5,15,refunded
101079,2023-10-01,391,US,Electronics,493.42,4,5,completed
100939,2023-10-02,1305,US,Clothing,68.81,1,15,completed
104802,2023-10-02,630,NL,Clothing,21.28,4,0,completed
101387,2023-10-02,1288,DE,Electronics,457.4,4,0,completed
101850,2023-10-02,910,US,Home,40.58,4,15,completed
105143,2023-10-02,1185,TR,Electronics,717.15,3,0,completed
102680,2023-10-02,1101,DE,Electronics,729.08,4,20,cancelled
105943,2023-10-02,92,US,Electronics,734.13,5,0,completed
105988,2023-10-02,1083,US,Home,154.85,4,5,completed
103193,2023-10-02,199,US,Home,198.35,5,10,refunded
102493,2023-10-02,503,DE,Clothing,21.04,1,30,completed
102558,2023-10-02,1430,ES,Clothing,38.49,5,0,completed
101909,2023-10-02,276,ES,Clothing,107.61,2,20,completed
104169,2023-10-02,1481,US,Clothing,115.43,2,30,completed
100665,2023-10-03,218,NL,Books,9.52,2,0,completed
105398,2023-10-03,887,US,Electronics,744.53,1,15,completed
101728,2023-10-03,618,US,Home,173.2,2,0,completed
105293,2023-10-03,1188,US,Home,58.4,5,0,completed
101896,2023-10-03,573,NL,Home,176.04,4,20,refunded
104175,2023-10-03,9,US,Electronics,714.85,1,15,completed
103241,2023-10-03,659,US,Electronics,220.45,1,5,completed
101196,2023-10-03,627,DE,Electronics,630.47,2,15,refunded
102034,2023-10-03,224,US,Electronics,217.95,1,30,completed
100979,2023-10-03,391,US,Clothing,50.44,2,15,completed
105622,2023-10-03,1188,TR,Books,16.53,3,0,completed
102312,2023-10-03,543,US,Toys,54.42,2,20,completed
104782,2023-10-03,612,US,Home,104.52,4,10,completed
101610,2023-10-03,1378,US,Home,219.99,4,20,completed
102217,2023-10-04,270,NL,Home,146.76,2,15,completed
100869,2023-10-04,433,NL,Clothing,65.11,2,10,completed
101586,2023-10-04,1400,TR,Home,154.41,2,0,completed
101688,2023-10-04,408,UK,Electronics,729.94,3,20,completed
103431,2023-10-04,630,NL,Books,32.92,4,0,completed
102549,2023-10-04,16,DE,Toys,89.74,4,40,refunded
105496,2023-10-04,746,NL,Toys,13.08,2,0,completed
101222,2023-10-04,272,US,Clothing,100.53,3,10,completed
104605,2023-10-04,861,US,Electronics,542.17,1,0,completed
102972,2023-10-04,1058,ES,Electronics,414.68,5,0,completed
105596,2023-10-04,851,TR,Clothing,61.69,5,0,completed
105535,2023-10-04,565,ES,Books,40.13,3,5,completed
102242,2023-10-04,793,US,Home,197.72,5,0,refunded
104264,2023-10-05,319,UK,Toys,28.35,2,0,refunded
100251,2023-10-05,210,DE,Electronics,343.54,3,5,completed
101493,2023-10-05,785,UK,Electronics,456.48,3,5,completed
102115,2023-10-05,1085,US,Books,35.27,3,40,completed
104340,2023-10-05,1271,US,Home,99.13,2,0,completed
100111,2023-10-05,366,NL,Home,239.85,4,0,completed
100682,2023-10-05,1028,FR,Electronics,169.56,4,0,completed
103503,2023-10-06,753,US,Home,48.0,4,20,completed
102090,2023-10-06,1213,US,Home,60.46,4,5,completed
105908,2023-10-06,467,ES,Home,241.0,5,10,refunded
100154,2023-10-06,311,US,Electronics,197.34,3,5,completed
102342,2023-10-06,1144,ES,Home,38.74,4,0,completed
